,State,District,SOURCE,Latitude,Longitude,Well Depth,Pre_2015,Pre_2016,Pre_2017,Pre_2018,Pre_2019,Pst_2015,Pst_2016,Pst_2017,Pst_2018,Pst_2015
2204,rajasthan,Jaisalmer,SGWB,26.92078333,70.0223,180.0,27.88,34.9,34.4,33.09,32.65,25.22,31.7,33.4,32.55,30.8
2205,rajasthan,Jaisalmer,SGWB,26.91888889,71.96472222,180.0,85.57080683853042,81.2,84.25,84.56,105.6,82.7,83.35,80.1,88.7,82.9
2206,rajasthan,Jaisalmer,SGWB,27.07256389,70.91579444,96.0,7.68,10.24,10.85,9.33,8.59,7.55,10.22,8.8,8.86,8.6
2207,rajasthan,Jaisalmer,SGWB,26.87429444,70.77769444,115.0,49.22,54.7,49.5,48.37,26.21,49.12,54.36,46.85032922578684,26.1,13.85
2208,rajasthan,Jaisalmer,SGWB,27.19541667,70.70251389,250.0,25.510954798612026,26.040036898460183,29.312383356304903,28.0404152838878,33.49807885609747,23.032114072504594,25.803187785131456,25.88777352041635,29.16445576342071,31.304254170851156
2209,rajasthan,Jaisalmer,SGWB,27.36816944,71.74481389,42.8,34.85,34.89775526826851,33.20316074400525,32.21325803402202,32.01764359679017,34.55,31.074414866645377,30.238897032002082,29.412698561536924,28.878118050347585
2210,rajasthan,Jaisalmer,SGWB,27.36575,71.74348056,100.0,36.39,39.74,37.96,38.49,38.7,39.44,38.48,33.64,38.15,38.8
2211,rajasthan,Jaisalmer,SGWB,27.42003333,71.65894722,22.6,17.6,18.45,17.85,21.8,19.0,16.22,13.9,18.1,22.12,19.05
2212,rajasthan,Jaisalmer,SGWB,27.42003333,71.65894722,100.0,20.60302676054535,15.87,14.95,14.22,18.58,22.35,14.98,13.54,18.45,19.36
2213,rajasthan,Jaisalmer,SGWB,27.37472222,71.624325,150.0,12.66,10.87,11.65,15.35,15.29,11.95,9.36,14.9,16.2,17.3
2214,rajasthan,Jaisalmer,SGWB,27.5161,71.83201667,25.0,6.55,3.88,1.69,1.69,12.8,5.22,2.85,1.85,2.1,13.7
2215,rajasthan,Jaisalmer,SGWB,27.10305556,71.55578611,10.0,7.98,7.33,8.64,9.127624531948562,9.9,6.99,7.35,7.773808645211595,9.6,8.69
2216,rajasthan,Jaisalmer,SGWB,27.50820833,71.7232,20.0,8.8,5.88,6.55,4.7,6.98,7.88,4.25,4.58,5.16,5.85
2217,rajasthan,Jaisalmer,SGWB,27.51613333,71.72318333,100.0,2.1,0.6,2.63,1.42,3.25,2.2,1.22,1.4,3.25,4.1
2218,rajasthan,Jaisalmer,SGWB,27.48741667,71.689275,20.0,5.55,3.87,2.85,1.67,2.58,4.33,2.45,1.96,1.78,3.66
2219,rajasthan,Jaisalmer,SGWB,27.48741667,71.68932778,20.0,5.22,5.81,6.33,2.92,4.26,4.88,5.26,1.67,3.16,4.55
2220,rajasthan,Jaisalmer,SGWB,27.44027778,71.08611111,100.0,17.714284034125907,19.0,16.3,16.2,16.8,17.718170687399446,20.28,15.7,16.65,15.91
2221,rajasthan,Jaisalmer,SGWB,27.41096944,71.00271111,100.0,2.66,1.66,2.93,1.98,1.69,1.88,1.36,1.22,2.56,2.11
2222,rajasthan,Jaisalmer,SGWB,27.06638889,71.02583333,100.0,13.495019347228386,14.2,14.77,10.13,11.35,12.345200166985897,14.11,10.25,10.65,10.4
2223,rajasthan,Dausa,SGWB,27.04527778,76.56194444,102.0,31.6,34.65,34.8,35.1,37.2,33.1,30.9,35.0,35.83,34.9
2224,rajasthan,Dausa,SGWB,27.0475,76.82722222,60.0,42.2,46.5,47.16716877274313,46.21210678060325,45.16326306703621,42.6,45.75,44.320665898592765,43.214956950875674,41.741778420149714
2225,rajasthan,Dausa,SGWB,27.04527778,76.56194444,100.0,50.6,51.8,51.7,52.35,52.5,43.8,50.15,51.1,51.44,52.2
2226,rajasthan,Dausa,SGWB,27.14583333,76.575,50.0,42.1,43.6,40.1,41.9,43.8,42.8,38.6,40.3,40.07,40.1
2227,rajasthan,Dausa,SGWB,27.05888889,76.48194444,92.0,25.9,28.1,27.8,28.1,29.4,26.1,25.2,27.1,27.92,25.05
2228,rajasthan,Dausa,SGWB,26.4855,76.46103056,110.0,48.63333630244115,50.6,49.3,51.5,52.4,48.44662685083699,48.9,50.62,50.74,50.1
2229,rajasthan,Dausa,SGWB,27.00613889,76.74313889,97.5,44.77636802671632,46.8,46.4,50.9,47.4,45.24173792174099,45.75,48.75,45.56,47.2
2230,rajasthan,Dausa,SGWB,26.99666667,76.55277778,60.0,52.6,53.2,61.85071431365809,58.900183743118376,55.47176272806545,53.7,68.4,62.92709474525451,57.70272499691457,57.67903575831616
2231,rajasthan,Dausa,SGWB,27.11333333,76.54861111,70.0,38.8,39.3,39.3,40.5,41.0,40.5,33.75,39.7,40.25,39.1
2232,rajasthan,Dausa,SGWB,27.00694444,76.56666667,102.0,53.7,54.1,54.2,54.75,56.1,53.6,53.75,54.5,54.88,54.2
2233,rajasthan,Dausa,SGWB,27.02222222,76.4625,91.0,28.1,30.85,31.85,33.75,36.0,28.6,30.5,32.16,32.77,32.1
2234,rajasthan,Jhunjhunu ,SGWB,28.01333333,75.81666667,18.5,33.6,52.3,52.32,60.15,71.8,34.3,51.36,53.5,61.78,64.64
2235,rajasthan,Jhunjhunu ,SGWB,27.7975,75.86583333,108.0,21.6,26.55,29.3,35.2,25.413937152137102,22.7,26.5,33.1,21.4,22.353814830083994
2236,rajasthan,Jhunjhunu ,SGWB,28.01472222,75.95277778,102.0,55.55,59.15,61.3,62.1,53.35,57.3,59.6,60.1,45.5,40.7
2237,rajasthan,Jhunjhunu ,SGWB,28.05083333,75.81833333,24.7,36.2,38.85,38.5,42.1,21.28,38.4,38.16,39.1,19.9,14.2
2238,rajasthan,Jhunjhunu ,SGWB,28.0275,75.7,30.0,49.7109341852932,51.5,51.5,54.5,53.28,50.63969579380414,51.0,52.75,52.7,53.74
2239,rajasthan,Jhunjhunu ,SGWB,27.8025,75.78222222,22.0,24.6,28.2,33.2,35.1,14.0,25.72,27.7,34.6,11.93,13.0
2240,rajasthan,Sikar,SGWB,27.55843611,75.636375,42.5,37.09,34.60474033841203,32.92074640124109,31.48189175475248,32.752181005887046,32.5,29.292677961044202,28.44292924075088,28.45809528324027,27.53495452543825
2241,rajasthan,Sikar,SGWB,27.56203611,75.58808333,26.6,22.4,23.16,22.28,22.88,24.959992390414975,21.88,22.4,22.8,23.91,24.95
2242,rajasthan,Sikar,SGWB,27.56147778,75.72239444,80.0,40.42,43.8,42.472829181966084,42.032524844265524,42.33789974897777,40.67,39.0,38.97688261795335,39.176467944564095,38.271586288383915
2243,rajasthan,Sikar,SGWB,27.53509444,75.711675,80.0,45.84,47.55,48.7,51.49,53.28,46.46,47.75,48.33,53.05,53.92
2244,rajasthan,Sikar,SGWB,27.55827778,75.06580556,107.0,36.814483835447184,38.3,38.54,39.83,41.79,36.50282711568248,38.0,36.9,40.95,40.99
2245,rajasthan,Sikar,SGWB,27.45741389,75.83401667,22.75,18.05,21.83,17.9,20.15,19.87,19.9,19.1,16.4,18.92,10.83
2246,rajasthan,Sikar,SGWB,27.56025278,75.84458333,40.25,23.250364058227895,24.540283682495488,24.63068079769378,24.777811577476253,26.03650831464078,21.884153874947824,21.3878589646848,21.847788217343606,23.198203169359203,21.84447869290051
2247,rajasthan,Sikar,SGWB,27.47404722,75.90784167,25.2,17.44,27.8,14.28,21.1,22.38,20.4,5.75,16.15,19.36,18.31
2248,rajasthan,Sikar,SGWB,27.65684444,75.80704444,24.95,19.45,19.85,20.87,24.2,22.51,19.5,19.75,20.41,21.4,19.99
2249,rajasthan,Sikar,SGWB,27.65409444,75.86407778,32.95,29.38,30.22,31.05,32.5,31.856385587781535,30.4,30.08,30.3,30.48,29.81317253280977
2250,rajasthan,Sikar,SGWB,27.61009722,75.74146389,39.2,23.239047632590687,24.532775978673023,24.607244384408716,24.761479115537128,25.99915599488617,21.87840723271929,21.365756007538337,21.827564214634545,23.168336350652343,21.79712344020993
2251,rajasthan,Sikar,SGWB,27.57360278,75.86038056,34.0,30.38,30.1,28.1,30.25,33.24,30.12,30.0,27.03,29.47,33.24
2252,rajasthan,Sikar,SGWB,27.44142778,75.89558611,22.4,21.3,21.92,21.72,22.28,22.08,21.57,18.2,18.4,20.3,17.8
2253,rajasthan,Sikar,SGWB,27.61463611,75.74533056,47.0,41.01,41.77,40.87,41.5,41.82,41.78,42.0,41.11,38.51,40.35
2254,rajasthan,Sikar,SGWB,27.65247222,75.86861111,70.0,21.32,23.85,23.88,26.1,23.32,21.07,20.17,23.84,12.1,11.81
2255,rajasthan,Sikar,SGWB,27.59126667,75.80749167,110.0,59.96,61.2,66.67,64.15330275270523,64.12319961157814,60.45,61.7,61.4020001523937,60.173865291408404,59.91457624354594
2256,rajasthan,Sikar,SGWB,27.60886111,75.85136111,100.0,24.04,25.26,25.3,26.0,25.62,21.6,21.25,21.65,22.17,22.84
2257,rajasthan,Sikar,SGWB,27.62561111,75.79366667,106.0,50.48,51.1,51.71,53.76,55.65,47.75,50.0,52.58,54.3,55.64
2258,rajasthan,Sikar,SGWB,27.40366667,75.91161111,95.0,24.02,28.1,26.28,27.5,24.22,22.4,25.7,24.48,24.2,22.1
2259,rajasthan,Ajmer,SGWB,26.176495499999998,74.64619167,18.85,9.39,15.15,14.35,10.45,11.45,12.55,6.75,6.15,11.2,6.1
2260,rajasthan,Ajmer,SGWB,26.36705135,74.46533333,50.0,28.705879636366845,29.75,31.55,32.15,33.2,27.9,28.4,30.25,30.4,24.45
2261,rajasthan,Ajmer,SGWB,26.36434302,74.46520278,30.8,3.8,8.0,9.0,7.5,15.35,4.4,6.45,6.35,6.9,6.3
2262,rajasthan,Ajmer,SGWB,26.3791256,74.50833333,19.0,12.1,17.9,10.5,12.6,13.65,16.7,8.65,12.0,12.4,6.7
2263,rajasthan,Ajmer,SGWB,26.3014973,74.51007778,33.1,17.81,21.6,16.6,18.15,18.1,14.2,12.5,15.7,15.8,4.44
2264,rajasthan,Ajmer,SGWB,26.23250511,74.6696,32.2,26.85510727504368,29.644480936989083,30.219170047512577,31.86343066176468,31.332109000529677,25.495688863545613,25.35,28.5,29.8,22.1
2265,rajasthan,Ajmer,SGWB,26.21861622,74.622875,33.5,14.84,24.301075277816178,23.571274919097068,24.135209058431137,18.414789437745856,27.4,24.80004714478863,24.571504919381947,20.813200656203808,18.7
2266,rajasthan,Ajmer,SGWB,26.30340841,74.43543056,36.0,29.13,32.86588750763222,33.95,31.15,32.19447665292312,32.15,31.77,30.742673205467714,30.865120556786934,29.9
2267,rajasthan,Ajmer,SGWB,26.33194377,74.46951111,50.0,29.36,29.2,29.95,30.1,32.10899474125071,29.1,30.05,30.2,30.3,33.5
2268,rajasthan,Ajmer,SGWB,26.19086734,74.39391667,30.0,23.27,26.5,29.5,25.35,26.1,22.2,15.65,21.75,24.4,15.2
2269,rajasthan,Ajmer,SGWB,26.19086734,74.39391667,23.5,13.7,18.4,18.0,15.5,19.2,16.5,16.6,17.2,14.9,16.4
2270,rajasthan,Ajmer,SGWB,26.42134429,74.67048056,30.5,26.35060185500985,27.297924830868087,26.70296407222408,26.597482442200313,27.23127940760177,25.4,23.831612550777553,23.933435417113973,24.56429563366636,23.294678801723624
2271,rajasthan,Ajmer,SGWB,26.44117132,74.60549444,27.0,22.65,24.1,20.0,23.55,23.5,22.0,18.6,19.9,22.9,13.3
2272,rajasthan,Ajmer,SGWB,26.272353600000002,74.32262778,17.0,7.9,13.0,9.95,8.1,9.005008544397974,7.3,5.8,8.4,8.2,1.0
2273,rajasthan,Ajmer,SGWB,26.28640601,74.58851667,20.2,17.35,19.1,14.3,16.5,19.2,18.8,15.2,17.5,14.3,5.5
2274,rajasthan,Ajmer,SGWB,26.23161344,74.28504722,60.0,22.44,33.35,34.95,37.15,24.4,26.25,23.75,31.95,33.8,10.9
2275,rajasthan,Ajmer,SGWB,26.42811614,74.58779722,18.35,16.4,16.9,16.75,17.25,17.4,16.5,15.85,16.5,16.6,6.84
2276,rajasthan,Ajmer,SGWB,26.23620195,74.28842778,33.3,32.7,29.25,29.0,33.0,32.88277968994777,29.35,29.05,28.95,31.1,29.85
2277,rajasthan,Ajmer,SGWB,26.19279474,74.8533,25.0,16.33,19.15,17.85,18.65,19.0,15.35,14.05,14.15,19.1,13.55
2278,rajasthan,Ajmer,SGWB,26.38148671,74.41573056,50.0,20.65,25.0,21.2,22.2,24.3,18.8,15.95,12.8,16.8,11.35
2279,rajasthan,Ajmer,SGWB,26.22642177,74.50803056,22.1,14.85,16.3,13.25,18.9,15.8,13.7,10.45,10.9,16.1,4.25
2280,rajasthan,Ajmer,SGWB,26.23173529,74.39439444,35.0,24.15,29.2,24.6,28.2,22.4,20.1,20.0,21.5,21.9,11.1
2281,rajasthan,Ajmer,SGWB,26.38369227,74.42599444,100.0,20.13,51.0,56.0,57.5,60.1,39.6,47.2,50.2,48.6,36.15
2282,rajasthan,Ajmer,SGWB,26.16988716,74.72192778,28.5,26.3,26.9,25.1,26.43735783493457,25.1,27.0,25.0,25.0,25.3,16.0
2283,rajasthan,Ajmer,SGWB,26.39504467,74.56420833,26.5,11.7,17.2,12.6,13.4,12.65,7.8,7.8,10.1,10.4,8.9
2284,rajasthan,Ajmer,SGWB,26.28999212,74.38106944,100.0,18.26,22.8,20.06,21.2,22.15,18.9,12.74,17.78,16.8,5.6
2285,rajasthan,Ajmer,SGWB,26.325427100000002,74.38124167,25.0,18.6,23.1,19.75,22.1,22.6,20.1,11.6,16.2,16.4,12.3
2286,rajasthan,Ajmer,SGWB,26.33978266,74.31234167,37.5,23.86,35.4,36.62,37.0,27.85,20.6,24.4,28.07,26.7,24.1
2287,rajasthan,Ajmer,SGWB,26.26489009,74.42743333,23.3,12.2,6.8,5.7,9.65,9.5,4.8,3.6,4.54,5.1,3.63
2288,rajasthan,Rajsamand,SGWB,25.134621,73.76201944,20.7,18.0,18.78,16.95,15.0,22.644396070198372,15.5,8.25,9.1,18.4,14.35
2289,rajasthan,Rajsamand,SGWB,25.084314000000003,73.89722778,17.75,14.0,12.66,10.6,10.0,9.65,12.15,8.96,9.8,6.2,1.7
2290,rajasthan,Rajsamand,SGWB,25.07949315,73.89986111,80.0,7.440342455097069,9.12,8.6,8.1,9.05,5.740380521331486,5.9,7.2,7.5,2.86
2291,rajasthan,Rajsamand,SGWB,25.01413333,73.93459722,13.6,9.54,10.07,9.5,11.0,11.93,8.5,7.16,8.1,7.66,7.23
2292,rajasthan,Rajsamand,SGWB,25.07015563,73.94427778,20.5,11.05,9.48,6.95,6.5,14.3,12.5,4.72,4.2,3.4,2.17
2293,rajasthan,Rajsamand,SGWB,25.0256903,73.78202222,18.5,14.46,15.38,16.5,18.0,16.43,11.5,10.2,13.4,11.8,4.8
2294,rajasthan,Rajsamand,SGWB,25.04210282,73.87803333,18.0,14.75,13.98,7.7,10.0,6.95,11.0,6.0,4.2,4.32,2.2
2295,rajasthan,Rajsamand,SGWB,25.12769662,74.03028611,22.6,21.227620749211013,21.68,20.1,18.0,21.2,20.0,16.66,17.6,19.6,10.4
2296,rajasthan,Rajsamand,SGWB,25.12797934,73.84778056,13.8,2.87,6.25,3.75,8.0,7.45,4.0,3.61,3.25,4.27,0.9
2297,rajasthan,Rajsamand,SGWB,25.12620571,73.89522778,19.9,17.56,18.05,16.9,13.0,20.80013785515616,17.4,4.76,5.6,17.04,7.3
2298,rajasthan,Rajsamand,SGWB,25.12371404,73.89702778,71.5,14.62,6.18,10.8,12.0,10.903253547750875,7.78,3.76,4.9,4.542086902325858,1.65
2299,rajasthan,Rajsamand,SGWB,25.09690011,73.01992778,18.8,16.08,16.6,11.2,11.0,14.15,11.671285866698621,6.22,7.8,7.9,3.39
2300,rajasthan,Rajsamand,SGWB,25.09079178,73.96288889,19.2,15.75,15.78,6.9,7.0,14.7,12.82,1.92,3.2,4.1,1.0
2301,rajasthan,Rajsamand,SGWB,25.16608078,73.81486111,18.3,14.12,17.28,13.9,11.0,17.05,11.4,8.56,9.3,10.2,7.0
2302,rajasthan,Rajsamand,SGWB,25.15302104,73.81868333,14.5,9.82,12.45,10.45,10.0,12.03,10.15,8.44,9.6,10.12,4.8
2303,rajasthan,Rajsamand,SGWB,25.03446115,73.95345556,16.2,15.32,13.54,11.35,10.0,10.05,12.5,9.58,8.5,7.7,6.3
2304,rajasthan,Rajsamand,SGWB,25.122999399999998,74.06061667,23.0,18.5,15.78,14.8,12.0,19.53,14.4,15.12,14.1,13.25,4.1
2305,rajasthan,Rajsamand,SGWB,25.17812664,73.79553889,18.4,8.72,11.28,9.9,12.0,11.82,9.36,5.45,6.8,10.11,7.9
2306,rajasthan,Rajsamand,SGWB,25.09885011,73.86085556,15.1,12.28,8.26,7.3,10.8,13.5,3.28,3.75,4.1,5.3,0.75
2307,rajasthan,Rajsamand,SGWB,25.01747641,73.85611111,20.1,18.94,18.46,11.9,11.0,18.78,10.45,4.02,6.6,12.13,3.13
2308,rajasthan,Rajsamand,SGWB,25.021990300000002,73.80443333,16.5,13.529998975761888,14.68,14.697174410078114,14.97508582812929,15.90826709073639,12.196019755044212,11.566199906582344,12.164215134524724,13.326832471073702,11.8
2309,rajasthan,Rajsamand,SGWB,25.09894737,74.05938889,24.5,19.18,17.68,18.5,17.0,23.34,17.32,9.75,10.6,12.2,2.54
2310,rajasthan,Rajsamand,SGWB,25.08013482,73.80129722,20.0,7.39,11.78,7.1,8.0,13.48,8.0,5.0,6.6,6.5,2.05
2311,rajasthan,Rajsamand,SGWB,25.05612922,73.86317778,17.65,10.72,9.38,4.6,7.0,6.67,4.85,2.55,3.7,4.24,1.92
2312,rajasthan,Rajsamand,SGWB,25.052632,73.8777,50.0,8.791638631483636,9.59,6.27,5.3,6.01,7.41,4.61,5.6,3.86382396165024,2.73
2313,rajasthan,Rajsamand,SGWB,25.01031667,73.97092778,12.85,6.98,8.12,8.0,10.0,9.4,5.06,2.28,4.6,3.15,1.4
2314,rajasthan,Rajsamand,SGWB,25.05584452,73.77839722,19.4,4.61,10.39,13.95,16.0,13.74,6.0,3.53,7.15,12.25,4.85
2315,rajasthan,Rajsamand,SGWB,25.10707374,73.74695833,24.6,10.82,15.12,11.6,13.0,14.95,10.55,7.26,9.2,10.04,3.25
2316,rajasthan,Rajsamand,SGWB,24.7952511,73.97851389,28.0,17.0,17.7,12.65,13.0,18.2,10.0,5.23,7.2,8.1,5.35
2317,rajasthan,Alwar,SGWB,27.14241228,76.37083333,82.0,3.6,6.4,6.8,8.1,11.2,3.5,5.4,7.6,5.3,5.1
2318,rajasthan,Alwar,SGWB,27.10488304,76.35777778,93.0,6.971526622663921,7.7,8.8,8.9,12.1,5.110779683106681,6.4,8.6,8.2,5.7
2319,rajasthan,Alwar,SGWB,27.10182749,76.46638889,72.0,27.227881335326742,25.6,24.0,23.8,35.2,22.714853191775273,23.9,22.6,17.7,19.7
2320,rajasthan,Dhaulpur,SGWB,26.62476551,77.775,47.0,14.7,15.1,14.9,18.0,16.8,13.8,15.2,14.8,15.2,13.4
2321,rajasthan,Kota,SGWB,24.67299225,76.27914982,50.0,8.94,17.7,19.05,20.5,16.309018813336625,8.1,7.15,10.8,8.2,4.672435434549127
2322,rajasthan,Kota,SGWB,24.71243766,76.11052209,42.5,9.4,18.85,11.9,57.55,14.9,6.4,6.5,24.3,16.028732129963977,1.88
2323,rajasthan,Kota,SGWB,24.74073869,76.43044331,79.0,13.35,15.95,19.35,25.3,15.8,10.5,7.2,20.65,13.2,6.67
2324,rajasthan,Kota,SGWB,24.6614711,76.14528796,14.2,5.0,3.2,9.63,6.631472201966944,6.9,1.4,2.5,3.2,2.0,1.76
2325,rajasthan,Kota,SGWB,24.7474024,76.42676559,23.0,11.9,13.8,16.12,17.17489816741727,14.1,11.8,10.7,15.5,11.7,3.58
2326,rajasthan,Kota,SGWB,24.68907818,76.25299032,50.0,17.85,18.1,18.1,22.6,17.47,16.2,17.1,19.4,17.9,16.67399169238087
2327,rajasthan,Kota,SGWB,24.65937832,76.00848334,22.0,20.0,17.6,16.94,17.2,11.0,2.8,2.7,10.8,5.573651388954603,3.26
2328,rajasthan,Kota,SGWB,24.78847831,76.11362468,10.0,7.0569121647499715,9.044495267018732,8.980751794243545,9.612708902893694,8.66572421035239,5.4,5.1,7.2,6.25,2.45
2329,rajasthan,Kota,SGWB,24.64531178,76.20350892,60.0,22.8,25.3,22.76,29.8,21.6,14.0,15.9,42.35,14.1,10.28
2330,rajasthan,Bhilwara,SGWB,25.48374797,74.80741667,17.0,8.6,11.55,10.15,11.35,12.35,12.55,3.65,5.0,4.55,3.35
2331,rajasthan,Bhilwara,SGWB,25.46004595,74.80318056,15.45,7.1,9.4,8.7,11.2,10.1,6.1,3.1,6.2,8.7,1.8
2332,rajasthan,Bhilwara,SGWB,25.54789887,74.85939722,13.4,6.35,9.35,8.15,8.35,10.6,4.35,5.8,5.65,6.4,1.85
2333,rajasthan,Bhilwara,SGWB,25.45641261,74.78993889,20.05,7.1,16.1,10.5,13.5,16.4,9.2,2.3,9.3,11.8,1.4
2334,rajasthan,Bhilwara,SGWB,25.61406389,75.02234722,12.35,7.1,7.0,6.1,8.1,11.5,3.1,0.8,3.3,3.3,0.7
2335,rajasthan,Bhilwara,SGWB,25.60338626,74.97416944,12.7,4.2,6.5,10.9,9.1,9.45,5.1,3.3,3.25,8.9,1.6
2336,rajasthan,Bhilwara,SGWB,25.56924294,74.99223333,13.0,8.7,11.6,9.85,9.4,10.2,3.2,1.9,2.4,2.1,0.5
2337,rajasthan,Bhilwara,SGWB,25.517452399999996,74.92429444,14.35,6.0,7.75,6.35,10.4,7.8,4.75,6.2,6.4,6.75,1.8
2338,rajasthan,Bhilwara,SGWB,25.62870218,74.98000556,18.15,10.35,11.55,11.35,12.55,13.35,3.65,1.65,3.45,7.1,1.05
2339,rajasthan,Bhilwara,SGWB,25.69527252,74.909375,15.1,5.9,11.6,6.7,11.6,11.2,6.0,7.05,7.0,5.0,0.7
2340,rajasthan,Bhilwara,SGWB,25.60964977,74.80138056,13.4,8.9,10.1,5.3,7.85,9.7,8.0,2.7,5.2,7.7,2.8
2341,rajasthan,Bhilwara,SGWB,25.70773604,74.76740556,16.05,14.15,14.68589741527059,11.5,12.25,12.8,13.55,3.15,12.45,10.8,2.4
2342,rajasthan,Bhilwara,SGWB,25.67771216,74.82629722,15.9,6.0,14.5,7.8,14.6,14.7,6.2,8.55,7.2,8.05,2.9
2343,rajasthan,Bhilwara,SGWB,25.6651292,74.96086667,13.0,7.8,8.8,8.1,8.3,11.8,7.4,6.2,6.15,4.6,0.9
2344,rajasthan,Bhilwara,SGWB,25.65918754,74.96323056,60.0,5.5,5.8,6.5,8.0,5.3250783270797335,4.2,4.6,5.0,2.5,1.2
2345,rajasthan,Bhilwara,SGWB,25.69018919,74.86950278,21.6,17.1,18.2,18.0,17.8,13.3,17.0,19.15,13.1,14.1,3.9
2346,rajasthan,Bhilwara,SGWB,25.7556,74.9056,31.167937507266394,6.093421874122207,7.73,6.76,6.7,7.35,4.295686936180356,4.15,0.12,5.7,2.47
2347,rajasthan,Bhilwara,SGWB,25.5611,74.8,33.57086607690014,12.72263624234024,14.55,11.8,14.65,17.85,9.97101181571029,11.85,4.37,11.25,4.6
2348,rajasthan,Bhilwara,SGWB,25.6042,74.9,27.030577942375317,8.28689044584591,10.26,5.86,9.28,7.88,7.56514899662761,8.35,4.41,5.48,2.03
2349,rajasthan,Jaisalmer,SGWB,26.74805556,71.15583333,155.0,117.64023273820102,125.1,123.98942880505943,124.55685650492151,113.69,121.55926994176161,125.1,123.7868863480189,126.2,113.26
2350,rajasthan,Jaisalmer,SGWB,26.78791667,71.11734722,80.0,66.4731042548644,67.96,66.95,66.6,68.25,67.09918087312145,67.58,69.25,66.87,68.25
2351,rajasthan,Jaisalmer,SGWB,26.821575,70.71245556,35.4,21.02689606704599,21.62,13.52,11.4,13.36,20.49029446669494,15.72,12.25,13.1,19.63
2352,rajasthan,Jaisalmer,SGWB,26.81452778,70.70498889,230.0,12.518656803011359,19.33,34.03,34.4,16.96,14.89575248583038,20.98,33.55,35.0,17.36
2353,rajasthan,Rajsamand,SGWB,25.1308,73.85,21.42038295877293,11.90202635714772,15.59,4.73,10.29,10.74,9.918607974353657,3.53,2.49,10.74,5.09
2354,rajasthan,Rajsamand,SGWB,25.0667,73.8833,23.161671451804416,15.784561926377688,18.48,4.26,4.05,4.27,13.70293697836485,3.61,1.51,4.87,5.97
2355,rajasthan,Hanumangarh,SGWB,29.83321667,74.41615556,35.0,15.8,15.74,15.35,15.53,15.24,15.8,15.46,15.43,15.26,15.1
2356,rajasthan,Hanumangarh,SGWB,29.92366389,74.47923333,30.0,6.44,7.326594274349406,5.96,6.18,6.23,6.42,6.1,6.03,6.43,6.71
2357,rajasthan,Hanumangarh,SGWB,29.88997778,74.29161667,40.4,19.8,19.63,19.4,19.37,19.23,19.23,19.47,19.22,19.2,18.62
2358,rajasthan,Hanumangarh,SGWB,29.66327778,74.39008611,18.25,16.78,17.649749939474418,16.57,16.53,16.35,16.75,16.69,16.37,16.32,16.61
2359,rajasthan,Hanumangarh,SGWB,29.69549722,74.43042778,42.1,13.73,14.2,14.7,14.99,15.62,14.84,14.39,14.35,15.48,15.51
2360,rajasthan,Hanumangarh,SGWB,29.43718333,74.50567778,15.0,1.82,1.76,1.54,2.13,2.17,1.98,1.66,1.35,1.94,1.57
2361,rajasthan,Hanumangarh,SGWB,29.39885556,74.36998889,50.0,2.49,3.18,3.46,4.2,4.21,2.4,3.12,3.22,4.84,4.91
2362,rajasthan,Jaisalmer,SGWB,27.07256389,70.91579444,38.52769998166034,10.24,10.24,10.85,9.33,8.59,10.22,10.22,8.8,8.86,8.6
2363,rajasthan,Jaisalmer,SGWB,27.37472222,71.624325,46.05048975652019,10.87,10.87,11.65,15.35,15.29,9.36,9.36,14.9,16.2,17.3
2364,rajasthan,Jaisalmer,SGWB,27.41096944,71.00271111,31.292348993693317,1.66,1.66,2.93,1.98,1.69,1.36,1.36,1.22,2.56,2.11
2365,rajasthan,Jaisalmer,SGWB,27.06638889,71.02583333,42.75986843436956,14.2,14.2,14.77,10.13,11.35,14.11,14.11,10.25,10.65,10.4
2366,rajasthan,Jaisalmer,SGWB,27.38322222,70.85376111,82.47653458016538,42.85,42.85,48.05,49.35,49.65,49.13,49.13,48.26,49.4,49.88
2367,rajasthan,Jaisalmer,SGWB,27.30633056,71.15353611,44.04210287501007,8.55,8.55,11.45,8.3,13.09,7.88,7.88,8.25,11.7,10.66
2368,rajasthan,Jaisalmer,SGWB,27.59268333,70.90760833,94.23944642852074,43.58,43.58,47.51,43.5,50.96,42.3,42.3,43.7,42.15,50.22
2369,rajasthan,Jaisalmer,SGWB,27.25646111,70.96144722,91.5791736936564,49.69,49.69,49.75,49.25,57.69,49.63,49.63,50.25,58.55,57.62
2370,rajasthan,Jaisalmer,SGWB,27.09327778,70.92455278,73.6288433040175,37.72,37.72,36.85,36.98,36.58,25.32,25.32,35.96,36.56,36.66
2371,rajasthan,Jaisalmer,SGWB,27.11425,70.92106944,75.38566161375596,35.22,35.22,35.98,34.95,39.25,35.66,35.66,35.62,34.62,39.36
2372,rajasthan,Jaisalmer,SGWB,27.18691389,70.99765278,60.33095814375278,30.5,30.5,29.6,29.22,29.66,31.34,31.34,29.63,29.6,29.85
2373,rajasthan,Jaisalmer,SGWB,27.11988889,70.90217778,71.7351807094125,38.85,38.85,40.0,42.6,41.05,39.0,39.0,40.02,42.87,41.55
2374,rajasthan,Jaisalmer,SGWB,27.4425,71.70888889,98.16201174195767,52.91,54.1,54.05,56.8,54.2,49.1,54.72,53.75,55.6,60.4
